,source,destination,geo_distance_km,fiber_distance_km,min_latency_ms,measured_latency_ms,noise_ms,is_anomaly
52,New York,Kuala Lumpur,15119.364172760113,22626.18104538043,113.13090522690214,109.25108278969566,-3.8798224372064865,0
53,New York,Kuala Lumpur,15119.364172760113,22626.18104538043,113.13090522690214,112.70225626038976,-0.4286489665123859,0
54,New York,Hanoi,13149.825404276104,16188.494671834658,80.94247335917329,80.66789135181475,-0.27458200735854044,0
55,New York,Hanoi,13149.825404276104,16188.494671834658,80.94247335917329,83.74511648856054,2.8026431293872487,0
56,New York,Manila,13673.197815050524,18475.804265350023,92.37902132675013,93.46599870923501,1.086977382484872,0
57,New York,Manila,13673.197815050524,18475.804265350023,92.37902132675013,96.24670092860637,3.867679601856237,0
58,New York,Santiago,8253.50399374478,10796.384478892236,53.981922394461186,51.788417797306806,-2.193504597154379,0
59,New York,Santiago,8253.50399374478,10796.384478892236,53.981922394461186,52.61731926662064,-1.3646031278405446,0
60,New York,Tehran,9854.980373422673,12101.62222718554,60.508111135927706,59.96824359777632,-0.5398675381513816,0
61,New York,Tehran,9854.980373422673,12101.62222718554,60.508111135927706,61.36413681790656,0.8560256819788549,0
62,New York,Riyadh,10509.116186282727,11066.415810354949,55.33207905177474,57.670494345679984,2.338415293905245,0
63,New York,Riyadh,10509.116186282727,11066.415810354949,55.33207905177474,57.078712989953594,1.7466339381788532,0
64,New York,Doha,10772.373406536282,12896.996910305641,64.48498455152821,65.96746582161865,1.482481270090436,0
65,New York,Doha,10772.373406536282,12896.996910305641,64.48498455152821,64.51105235106131,0.026067799533101864,0
66,New York,Zurich,6323.748039589696,8459.76442313225,42.29882211566125,44.29979333118546,2.0009712155242094,0
67,New York,Zurich,6323.748039589696,8459.76442313225,42.29882211566125,42.60366384017977,0.304841724518519,0
68,New York,Vienna,6796.328746925107,9389.911592242626,46.94955796121313,47.89297254426709,0.9434145830539575,0
69,New York,Vienna,6796.328746925107,9389.911592242626,46.94955796121313,48.790891392639274,1.8413334314261425,0
70,New York,Oslo,5914.927330218262,7555.300844413429,37.776504222067146,39.48449979505695,1.7079955729898024,0
71,New York,Oslo,5914.927330218262,7555.300844413429,37.776504222067146,41.35369193671807,3.577187714650925,0
72,New York,Stockholm,6319.953313163544,8125.569703956888,40.627848519784436,36.75870812878234,-3.8691403910020994,0
73,New York,Stockholm,6319.953313163544,8125.569703956888,40.627848519784436,40.61813463048237,-0.009713889302059818,0
74,New York,Helsinki,6618.304207900097,8350.100445185544,41.750502225927725,44.43683865052128,2.686336424593558,0
75,New York,Helsinki,6618.304207900097,8350.100445185544,41.750502225927725,40.28140692603267,-1.4690952998950528,0
76,New York,Warsaw,6854.204042870102,9345.186496011716,46.72593248005859,52.84812290881511,6.12219042875652,0
77,New York,Warsaw,6854.204042870102,9345.186496011716,46.72593248005859,47.80515088322592,1.0792184031673315,0
78,New York,Prague,6572.4523494986115,7559.440386139328,37.79720193069664,39.61822636768597,1.8210244369893358,0
79,New York,Prague,6572.4523494986115,7559.440386139328,37.79720193069664,37.73775121532186,-0.05945071537478008,0
80,New York,Budapest,7007.557944067927,10065.959971580454,50.32979985790228,52.67385766551108,2.3440578076088006,0
81,New York,Budapest,7007.557944067927,10065.959971580454,50.32979985790228,50.320407868555165,-0.009391989347118561,0
82,New York,Lisbon,5422.228963987238,6197.1674297772415,30.98583714888621,30.96267050932222,-0.023166639563987408,0
83,New York,Lisbon,5422.228963987238,6197.1674297772415,30.98583714888621,31.367034559115254,0.38119741022904563,0
84,New York,Brussels,5888.615639624463,8012.126616229891,40.060633081149454,36.17217389365025,-3.8884591874991994,0
85,New York,Brussels,5888.615639624463,8012.126616229891,40.060633081149454,38.16159499079174,-1.8990380903577166,0
86,New York,Amsterdam,5863.216351595181,7272.207437609509,36.36103718804754,31.724900691671884,-4.6361364963756575,0
87,New York,Amsterdam,5863.216351595181,7272.207437609509,36.36103718804754,35.825000484361794,-0.5360367036857449,0
88,New York,Montreal,533.6884829149174,727.6902531665027,3.6384512658325137,1.4780495257515427,-2.160401740080971,0
89,New York,Montreal,533.6884829149174,727.6902531665027,3.6384512658325137,1.927970228072892,-1.7104810377596216,0
90,New York,Vancouver,3904.3435459261095,4674.646414727171,23.373232073635855,24.272780150613322,0.8995480769774673,0
91,New York,Vancouver,3904.3435459261095,4674.646414727171,23.373232073635855,26.931080761407777,3.5578486877719224,0
92,New York,Chicago,1144.2912739463477,1562.7354016104714,7.813677008052357,4.941875369304293,-2.871801638748064,0
93,New York,Chicago,1144.2912739463477,1562.7354016104714,7.813677008052357,6.701787212503122,-1.1118897955492348,0
94,New York,Houston,2281.344819666942,2936.6075466463117,14.68303773323156,14.819740235439218,0.1367025022076578,0
95,New York,Houston,2281.344819666942,2936.6075466463117,14.68303773323156,13.864220072088445,-0.8188176611431154,0
96,New York,Atlanta,1200.3167984981246,1450.773396796873,7.253866983984364,6.343800636009231,-0.9100663479751324,0
97,New York,Atlanta,1200.3167984981246,1450.773396796873,7.253866983984364,7.55353441666356,0.2996674326791957,0
98,London,New York,5570.222179737958,7319.777368351283,36.59888684175642,32.61581126869359,-3.983075573062828,0
99,London,New York,5570.222179737958,7319.777368351283,36.59888684175642,37.45093857542442,0.8520517336680039,0
100,London,Tokyo,9558.713694955735,12380.78654401092,61.9039327200546,62.941321635490155,1.0373889154355593,0
101,London,Tokyo,9558.713694955735,12380.78654401092,61.9039327200546,61.154889601873656,-0.7490431181809395,0
102,London,Sydney,16993.933459795906,19897.82942684942,99.4891471342471,99.27475818392486,-0.21438895032225214,0
103,London,Sydney,16993.933459795906,19897.82942684942,99.4891471342471,98.51671256274086,-0.9724345715062482,0
104,London,San Francisco,8616.430532994305,10570.040547432473,52.85020273716236,51.693648909234085,-1.156553827928275,0
105,London,San Francisco,8616.430532994305,10570.040547432473,52.85020273716236,56.4127848912151,3.5625821540527336,0
106,London,Paris,343.55606034104153,423.34985264201623,2.1167492632100813,1.885802443362616,-0.23094681984746543,0
107,London,Paris,343.55606034104153,423.34985264201623,2.1167492632100813,3.7801664171617757,1.6634171539516946,0
108,London,Singapore,10847.844870710207,14396.24191199722,71.9812095599861,76.47082277200722,4.489613212021127,0
109,London,Singapore,10847.844870710207,14396.24191199722,71.9812095599861,75.29213281074394,3.3109232507578423,0
110,London,Dubai,5473.42971971502,6862.079659316046,34.31039829658023,31.943251960691157,-2.3671463358890756,0
111,London,Dubai,5473.42971971502,6862.079659316046,34.31039829658023,34.768339161041105,0.45794086446087523,0
112,London,Cape Town,9671.000789155163,13248.393323567745,66.24196661783873,67.44175988526074,1.1997932674220118,0
113,London,Cape Town,9671.000789155163,13248.393323567745,66.24196661783873,70.46819093175513,4.226224313916405,0
114,London,Toronto,5712.479886317635,7141.510071471117,35.707550357355586,35.71117757974494,0.0036272223893524616,0
115,London,Toronto,5712.479886317635,7141.510071471117,35.707550357355586,37.219420920938894,1.5118705635833047,0
116,London,Berlin,931.5694204688525,1263.9318115407598,6.3196590577038,6.616022520462098,0.2963634627582984,0
117,London,Berlin,931.5694204688525,1263.9318115407598,6.3196590577038,7.007795320507844,0.6881362628040447,0
118,London,Moscow,2500.5360210210197,3482.304611059918,17.41152305529959,18.909734409228236,1.4982113539286472,0
119,London,Moscow,2500.5360210210197,3482.304611059918,17.41152305529959,21.029436713339916,3.617913658040325,0
120,London,Beijing,8141.0570528035605,10946.70087305884,54.7335043652942,57.005988999532725,2.2724846342385256,0
121,London,Beijing,8141.0570528035605,10946.70087305884,54.7335043652942,52.4436073251514,-2.289897040142803,0
122,London,Delhi,6711.246935856381,9121.467864398837,45.60733932199418,44.5172640913,-1.0900752306941828,0
123,London,Delhi,6711.246935856381,9121.467864398837,45.60733932199418,43.07257471896951,-2.53476460302467,0
124,London,Los Angeles,8755.60234115726,12459.407184313137,62.29703592156569,59.714587197170744,-2.58244872439494,0
125,London,Los Angeles,8755.60234115726,12459.407184313137,62.29703592156569,60.047132445899976,-2.249903475665714,0
126,London,Mexico City,8928.730117231906,12751.941263161956,63.75970631580978,67.66226648728129,3.9025601714715084,0
127,London,Mexico City,8928.730117231906,12751.941263161956,63.75970631580978,63.67953604106377,-0.08017027474600627,0
128,London,Buenos Aires,11127.795650485908,14365.896683381241,71.8294834169062,70.81772331043761,-1.0117601064685882,0
129,London,Buenos Aires,11127.795650485908,14365.896683381241,71.8294834169062,67.39596130794038,-4.4335221089658186,0
130,London,Johannesburg,9069.768918275384,13051.004152543173,65.25502076271587,68.47666138150088,3.2216406187850044,0
131,London,Johannesburg,9069.768918275384,13051.004152543173,65.25502076271587,66.31094161676882,1.0559208540529477,0
132,London,Seoul,8857.352908940316,12438.979132972117,62.19489566486059,62.652852741237666,0.4579570763770804,0
133,London,Seoul,8857.352908940316,12438.979132972117,62.19489566486059,63.72385213551201,1.5289564706514225,0
134,London,Madrid,1263.4120554660692,1502.0498964440364,7.510249482220182,6.256533743143873,-1.2537157390763087,0
135,London,Madrid,1263.4120554660692,1502.0498964440364,7.510249482220182,4.826234874113469,-2.6840146081067124,0
136,London,Rome,1433.781307115789,1642.3966380493334,8.211983190246666,6.526512997272822,-1.6854701929738445,0
137,London,Rome,1433.781307115789,1642.3966380493334,8.211983190246666,7.389402008927038,-0.8225811813196283,0
138,London,Istanbul,2500.7842584294367,3497.1025949749987,17.485512974874993,17.085103183412855,-0.40040979146213934,0
139,London,Istanbul,2500.7842584294367,3497.1025949749987,17.485512974874993,21.534954970877006,4.049441996002014,0
140,London,Bangkok,9531.818640731979,12583.818744699412,62.91909372349706,61.30962035334607,-1.609473370150992,0
141,London,Bangkok,9531.818640731979,12583.818744699412,62.91909372349706,62.23391598703577,-0.6851777364612922,0
142,London,Jakarta,11718.14275969721,15525.735926685828,77.62867963342913,81.25601278518694,3.627333151757815,0
143,London,Jakarta,11718.14275969721,15525.735926685828,77.62867963342913,78.43784542366419,0.8091657902350496,0
144,London,Cairo,3511.311730737185,4596.332543086996,22.981662715434982,23.147123587035942,0.16546087160095801,0
145,London,Cairo,3511.311730737185,4596.332543086996,22.981662715434982,20.10273952216752,-2.878923193267461,0
146,London,Athens,2391.6292959565953,3017.4020845154428,15.087010422577212,11.923702571348121,-3.163307851229091,0
147,London,Athens,2391.6292959565953,3017.4020845154428,15.087010422577212,15.245028451065325,0.15801802848811286,0
148,London,Lima,10170.28247179479,12898.594193939945,64.49297096969973,65.40985356282368,0.916882593123958,0
149,London,Lima,10170.28247179479,12898.594193939945,64.49297096969973,61.00640047527621,-3.4865704944235176,0
150,London,Kuala Lumpur,10545.815570113355,14837.411964999916,74.18705982499958,69.50786669771279,-4.679193127286797,0
151,London,Kuala Lumpur,10545.815570113355,14837.411964999916,74.18705982499958,73.48398622775868,-0.7030735972408999,0
152,London,Hanoi,9234.246560749598,11335.652843122612,56.67826421561306,52.926706938485175,-3.751557277127886,0
153,London,Hanoi,9234.246560749598,11335.652843122612,56.67826421561306,59.56575863498458,2.887494419371523,0
154,London,Manila,10735.031564780129,11899.881928575336,59.499409642876685,60.794525860904116,1.2951162180274274,0
155,London,Manila,10735.031564780129,11899.881928575336,59.499409642876685,60.571462712686404,1.0720530698097164,0
156,London,Santiago,11672.78178336589,14544.583338577617,72.72291669288808,69.88299342690469,-2.839923265983381,0
157,London,Santiago,11672.78178336589,14544.583338577617,72.72291669288808,72.83774258840081,0.11482589551274158,0
158,London,Tehran,4396.561181513716,5344.412407035445,26.722062035177224,22.92856759481138,-3.7934944403658446,0
159,London,Tehran,4396.561181513716,5344.412407035445,26.722062035177224,27.920248686835507,1.1981866516582822,0
160,London,Riyadh,4939.0518107550715,6337.756320405532,31.688781602027664,32.259132251326974,0.5703506492993071,0
161,London,Riyadh,4939.0518107550715,6337.756320405532,31.688781602027664,30.285154716972464,-1.4036268850552005,0
162,London,Doha,5213.677793008781,6273.560588036779,31.367802940183896,29.573330277461285,-1.7944726627226115,0
163,London,Doha,5213.677793008781,6273.560588036779,31.367802940183896,34.419462854685555,3.0516599145016623,0
164,London,Zurich,776.2341438374207,941.1402914976719,4.7057014574883596,4.236004790309744,-0.4696966671786151,0
165,London,Zurich,776.2341438374207,941.1402914976719,4.7057014574883596,5.6311500847705975,0.9254486272822375,0
166,London,Vienna,1235.4080273418288,1477.4429720821818,7.387214860410909,5.873402679387717,-1.5138121810231917,0
167,London,Vienna,1235.4080273418288,1477.4429720821818,7.387214860410909,5.637057214674674,-1.7501576457362351,0
168,London,Oslo,1153.7531758229957,1442.7806421951573,7.213903210975786,7.11494410540939,-0.09895910556639594,0
169,London,Oslo,1153.7531758229957,1442.7806421951573,7.213903210975786,10.669398465844305,3.4554952548685183,0
170,London,Stockholm,1432.7784099956907,1648.7552320279065,8.243776160139532,7.998198661824503,-0.2455774983150295,0
171,London,Stockholm,1432.7784099956907,1648.7552320279065,8.243776160139532,9.541562642646632,1.2977864825070995,0
172,London,Helsinki,1820.7259349443345,2142.6793001002316,10.713396500501158,11.092566340822335,0.3791698403211778,0
173,London,Helsinki,1820.7259349443345,2142.6793001002316,10.713396500501158,10.49742657179504,-0.21596992870611717,0
174,London,Warsaw,1448.514020150721,2104.2709847103456,10.521354923551728,13.266110516646222,2.744755593094493,0
175,London,Warsaw,1448.514020150721,2104.2709847103456,10.521354923551728,9.165782737564959,-1.3555721859867689,0
176,London,Prague,1034.357524765394,1272.8652731654195,6.364326365827097,6.584046511913594,0.21972014608649745,0
177,London,Prague,1034.357524765394,1272.8652731654195,6.364326365827097,6.801692550379379,0.43736618455228177,0
178,London,Budapest,1449.2365931790644,1813.8100733679491,9.069050366839745,9.708125524577174,0.6390751577374294,0
179,London,Budapest,1449.2365931790644,1813.8100733679491,9.069050366839745,9.455606490538516,0.3865561236987717,0
180,London,Lisbon,1585.5592984601467,1959.0734377299532,9.795367188649765,12.507307959266148,2.711940770616384,0
181,London,Lisbon,1585.5592984601467,1959.0734377299532,9.795367188649765,8.48230928571213,-1.3130579029376348,0
182,London,Brussels,320.63147364989004,391.84115154533305,1.959205757726665,2.6255523474063143,0.6663465896796491,0
183,London,Brussels,320.63147364989004,391.84115154533305,1.959205757726665,1.4434014286395787,-0.5158043290870865,0
184,London,Amsterdam,357.887501122878,340.77442262465013,1.7038721131232506,1.1673459892242253,-0.5365261238990254,0
185,London,Amsterdam,357.887501122878,340.77442262465013,1.7038721131232506,3.578017153753607,1.8741450406303566,0
186,London,Montreal,5220.82843490162,6489.84156026195,32.44920780130975,31.32269057838902,-1.126517222920726,0
187,London,Montreal,5220.82843490162,6489.84156026195,32.44920780130975,37.527723383731534,5.078515582421785,0
188,London,Vancouver,7578.206879101834,10722.877095271091,53.614385476355466,54.66480890173736,1.0504234253818951,0
189,London,Vancouver,7578.206879101834,10722.877095271091,53.614385476355466,54.02061257224848,0.40622709589301254,0
190,London,Chicago,6352.977757997457,8290.36453006093,41.45182265030465,43.09852768286258,1.6467050325579307,0
191,London,Chicago,6352.977757997457,8290.36453006093,41.45182265030465,45.55672813379563,4.10490548349098,0
192,London,Houston,7803.153954461075,8560.660063655288,42.80330031827644,46.72590726220372,3.922606943927275,0
193,London,Houston,7803.153954461075,8560.660063655288,42.80330031827644,43.24344897588368,0.4401486576072421,0
194,London,Atlanta,6769.949658450235,7525.554917535403,37.62777458767702,37.23843406392206,-0.3893405237549592,0
195,London,Atlanta,6769.949658450235,7525.554917535403,37.62777458767702,40.467120542764505,2.8393459550874893,0
196,Tokyo,New York,10848.807997679607,12451.002413650824,62.25501206825412,64.66684248273928,2.4118304144851708,0
197,Tokyo,New York,10848.807997679607,12451.002413650824,62.25501206825412,58.61641116919426,-3.6386008990598584,0
198,Tokyo,London,9558.713694955735,13300.573030181577,66.5028651509079,71.18681555593389,4.683950405025991,0
199,Tokyo,London,9558.713694955735,13300.573030181577,66.5028651509079,64.29915555094438,-2.2037095999635214,0
200,Tokyo,Sydney,7826.615057738554,10613.066673581694,53.065333367908465,51.24107685468947,-1.8242565132189974,0
201,Tokyo,Sydney,7826.615057738554,10613.066673581694,53.065333367908465,53.15273870407701,0.0874053361685474,0
202,Tokyo,San Francisco,8270.714140759768,11639.940083002153,58.19970041501077,55.468370842043456,-2.7313295729673115,0
203,Tokyo,San Francisco,8270.714140759768,11639.940083002153,58.19970041501077,59.207914134391835,1.0082137193810685,0
204,Tokyo,Paris,9712.07114948355,12396.623770522323,61.98311885261161,61.829591034554944,-0.15352781805666404,0
205,Tokyo,Paris,9712.07114948355,12396.623770522323,61.98311885261161,57.69140533291173,-4.291713519699884,0
206,Tokyo,Singapore,5315.085656094167,7182.244021372506,35.91122010686253,35.16189745015024,-0.7493226567122879,0
207,Tokyo,Singapore,5315.085656094167,7182.244021372506,35.91122010686253,34.27386613622537,-1.63735397063716,0
208,Tokyo,Dubai,7933.10163588321,11871.293969223741,59.356469846118706,58.96202650441166,-0.39444334170704753,0
209,Tokyo,Dubai,7933.10163588321,11871.293969223741,59.356469846118706,56.59835455375406,-2.758115292364642,1
210,Tokyo,Cape Town,14731.589848579279,17590.138263735913,87.95069131867956,88.3069481702017,0.356256851522129,0
211,Tokyo,Cape Town,14731.589848579279,17590.138263735913,87.95069131867956,88.02196223838047,0.07127091970091178,0
212,Tokyo,Toronto,10348.499430166552,14248.566860660518,71.24283430330259,69.68214759518716,-1.56068670811543,0
213,Tokyo,Toronto,10348.499430166552,14248.566860660518,71.24283430330259,70.7369956950886,-0.5058386082139898,0
214,Tokyo,Berlin,8916.10575288752,11704.559343394694,58.522796716973474,59.32323465778755,0.8004379408140756,0
215,Tokyo,Berlin,8916.10575288752,11704.559343394694,58.522796716973474,56.95377292934687,-1.5690237876266049,0
216,Tokyo,Moscow,7478.240784122294,8846.932018378018,44.234660091890085,40.91647691511477,-3.3181831767753134,0
217,Tokyo,Moscow,7478.240784122294,8846.932018378018,44.234660091890085,42.6924870108812,-1.5421730810088798,0
218,Tokyo,Beijing,2092.39632837623,2840.6737885327966,14.203368942663984,11.082357113898642,-3.1210118287653414,0
219,Tokyo,Beijing,2092.39632837623,2840.6737885327966,14.203368942663984,14.616747868666138,0.413378926002154,0
220,Tokyo,Delhi,5837.38491427792,8372.618866481953,41.863094332409766,39.24778019604225,-2.6153141363675148,0
221,Tokyo,Delhi,5837.38491427792,8372.618866481953,41.863094332409766,44.988721464825986,3.1256271324162213,0
222,Tokyo,Los Angeles,8815.473355809403,11949.938535342722,59.749692676713615,62.708560532371266,2.9588678556576498,0
223,Tokyo,Los Angeles,8815.473355809403,11949.938535342722,59.749692676713615,63.72196548916738,3.9722728124537654,0
224,Tokyo,Mexico City,11305.943303000675,14953.237530654858,74.76618765327429,76.44568252906971,1.679494875795428,0
225,Tokyo,Mexico City,11305.943303000675,14953.237530654858,74.76618765327429,70.60793220732529,-4.158255445948993,0
226,Tokyo,Buenos Aires,18369.72250895121,23841.190351665307,119.20595175832653,118.7934738404148,-0.41247791791173305,0
227,Tokyo,Buenos Aires,18369.72250895121,23841.190351665307,119.20595175832653,114.65005092270542,-4.555900835621115,0
228,Tokyo,Johannesburg,13539.32361182153,18680.860367342786,93.40430183671393,88.69470995728484,-4.709591879429084,1
229,Tokyo,Johannesburg,13539.32361182153,18680.860367342786,93.40430183671393,94.40613621196269,1.0018343752487615,0
230,Tokyo,Seoul,1152.6182582543468,1385.72893336994,6.9286446668497,11.015285646214311,4.086640979364611,0
231,Tokyo,Seoul,1152.6182582543468,1385.72893336994,6.9286446668497,10.167868977724321,3.239224310874622,0
232,Tokyo,Madrid,10762.120315411734,13383.17337062571,66.91586685312855,64.91177340587107,-2.0040934472574685,0
233,Tokyo,Madrid,10762.120315411734,13383.17337062571,66.91586685312855,63.66078197736222,-3.2550848757663253,0
234,Tokyo,Rome,9853.40584203986,12856.80764408656,64.2840382204328,61.23545715409282,-3.048581066339984,0
235,Tokyo,Rome,9853.40584203986,12856.80764408656,64.2840382204328,65.87951084959008,1.5954726291572692,0
236,Tokyo,Istanbul,8944.858204796205,14118.365098917313,70.59182549458656,67.36981427467612,-3.2220112199104425,0
237,Tokyo,Istanbul,8944.858204796205,14118.365098917313,70.59182549458656,68.87099876401865,-1.7208267305679048,0
238,Tokyo,Bangkok,4602.969469566329,5806.850567491993,29.034252837459967,27.8303154796672,-1.2039373577927692,0
239,Tokyo,Bangkok,4602.969469566329,5806.850567491993,29.034252837459967,30.55475502673069,1.5205021892707207,0
240,Tokyo,Jakarta,5785.474540031917,7102.630917508327,35.513154587541635,40.38085074434647,4.867696156804833,0
241,Tokyo,Jakarta,5785.474540031917,7102.630917508327,35.513154587541635,36.66729884190271,1.15414425436108,0
242,Tokyo,Cairo,9564.308145894289,12239.401725690852,61.197008628454256,61.536467197235005,0.3394585687807474,0
243,Tokyo,Cairo,9564.308145894289,12239.401725690852,61.197008628454256,61.375796466745555,0.17878783829129885,0
244,Tokyo,Athens,9505.142341147179,12820.577887816247,64.10288943908124,67.26315762923164,3.1602681901504033,0
245,Tokyo,Athens,9505.142341147179,12820.577887816247,64.10288943908124,64.77809476323165,0.6752053241504044,0
246,Tokyo,Lima,15491.313857328822,19500.656479246718,97.50328239623359,96.86632537493291,-0.6369570213006787,0
247,Tokyo,Lima,15491.313857328822,19500.656479246718,97.50328239623359,96.8651683541009,-0.6381140421326861,0
248,Tokyo,Kuala Lumpur,5321.669331227754,5743.088838983485,28.715444194917428,29.437001044264285,0.7215568493468567,0
249,Tokyo,Kuala Lumpur,5321.669331227754,5743.088838983485,28.715444194917428,31.117872039245317,2.4024278443278897,0
250,Tokyo,Hanoi,3666.9550872757563,4617.402206949151,23.087011034745757,21.73418499377768,-1.3528260409680772,0
251,Tokyo,Hanoi,3666.9550872757563,4617.402206949151,23.087011034745757,18.62635121949398,-4.460659815251778,0
252,Tokyo,Manila,2995.436870931903,3420.713440543163,17.103567202715816,17.13567404000368,0.03210683728786175,0
253,Tokyo,Manila,2995.436870931903,3420.713440543163,17.103567202715816,18.762378365082792,1.6588111623669783,0
254,Tokyo,Santiago,17235.064416253652,18594.677792749364,92.97338896374683,91.20375707991086,-1.7696318838359697,0
255,Tokyo,Santiago,17235.064416253652,18594.677792749364,92.97338896374683,93.54727148619543,0.5738825224485959,0
